"Data Source","World Development Indicators",

"Last Updated Date","2018-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Norway","NOR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1872051410.90351","1968595448.49264","2048957258.75685","2243828466.96984","2578852639.18108","2878470124.40364","3114302393.15039","3500743458.0473","3846668709.02637","4109465549.62966","4674151955.08827","5070933544.97654","6067059287.81761","8429532762.14923","10819538964.2038","11869559394.6699","12928617245.487","14231238846.6235","16740362054.8233","20856025749.8865","27550615484.289","27207770711.7345","25657576696.6223","25431719752.2066","26225816332.782","27462313311.3107","26430822075.2701","29929499072.3562","33078717201.1662","38304004634.6586","47221272584.9482","47777692082.2471","48588784294.7944","44804978785.1877","47467411017.9098","56528602096.2243","65313808180.0986","65441796024.5426","56898781990.961","62649374294.7995","78315344588.6069","78221915766.7627","78939226934.5425","90697014208.6382","108690214811.298","134063639891.347","154283286295.667","173599638330.177","212250000000","151524418364.264","170473128360.678","205661331278.117","207022088525.999","204892255319.149","193657815392.753","145839991732.975","126672619047.619","141475357646.585",
"Nepal","NPL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","57094106.8381677","51187819.9238745","57881611.7600735","52859926.5774543","55308641.9753086","42469135.8024691","47703703.7037037","57975308.6419753","64260709.3056138","66375047.5465957","140262466.717383","156521448.616865","162959992","169586602.170643","218166658.333333","224583341.666667","293583341.666667","277668266.815086","250371505.200971","274961829.059717","302055495.88055","332467040.80954","349348712.938224","399163908.410791","390158315.200866","381884707.665109","450607063.668039","542824053.452116","674654166.666667","772440816.326531","1099094803.21285","1031715000.90827","1294985095.56374","1108297013.72074","1150110375.27594","1279281887.93977","1355238095.2381","1073251679.17819","993875698.018669","1213488962.70126","1185691368.22533","1216071411.28826","1327426848.73204","1602782686.80316","1596506175.3286","1533460341.31158","1684070415.65604","1899081334.53962","2059909636.43103","2301359095.18554","2488355029.13379","2005962800.85264","2388027229.37507",
"Nauru","NRU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73335257.7319588","82024410.2564103","67007344.8402497","45561036.7892977","49823760.6464294","",
"New Zealand","NZL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","1434702878.26184","1779572994.80669","2339572192.51337","3073605120.3562","2875068946.49752","2971538287.77953","3630163678.87763","4038708403.27837","4937290969.89967","5935089652.4091","6695618606.44663","6818749479.64366","6702112163.14639","6905888538.38065","6892046043.76231","7232225063.93862","8152196873.67976","10547199009.5946","11833172302.7375","11573060306.5633","12175342138.2896","12465113661.9401","12991280306.2527","14314473756.9825","17024848891.8737","18787858660.9989","19884140419.037","18712727731.1984","16652981735.8808","18187243759.4063","18810433407.9831","19087560689.7706","21885258021.5881","26333821912.7886","30697142857.1429","32448778427.0929","33025095648.7906","40159476739.9133","42706825050.9594","34875382597.289","44356174905.2179","51152198481.9997","50852168174.6844","54946335788.7155","56027984403.9489","48978538677.4525","48869320060.5628","",
"OECD members","OED","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","113500891387.481","119263054263.499","127193542818.617","137410989333.32","155453920377.951","169823677512.973","187679752873.704","200073312642.759","222401761505.131","252908596984.092","296026327057.788","330772294550.928","391249057319.748","521974008338.41","686668364642.416","739368893955.679","816442071240.26","927497158861.373","1111251393019.23","1361851256613.83","1605842057336.89","1607957092349.05","1531338530748.33","1522343672598.99","1617373078534.96","1662360392364.01","1933011655622.74","2272392894026.63","2617419509967.09","2816721536746.05","3276401285694.17","3418658370180.81","3674753827942.88","3596605191520.61","4009971140212.97","4763869143712.89","4949404927639.94","5105883005900.68","5178377670131.88","5327439639277.77","5733177536984.21","5566975447345.3","5780271613741.12","6630650323101.01","7930365560993.8","8727513630510.74","9786638485314.12","11294359726457.3","12510925733666","10133598827124.6","11597266841405.5","13433635621082.5","13360332420424.8","13761647771239.3","14188122392157.5","12846727908018.4","12779854626878.4","13932721512718.9",
"Oman","OMN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","36177851.422259","132469402.447804","179025677.945764","188864890.808735","198026948.989413","217821782.178218","327630453.378956","1213376375.21714","1416328604.5165","1595830920.67169","1598147075.85408","1598147075.85408","2279675448.75507","3748117834.3949","4695715112.91257","4422987840.18529","4255935147.65489","4435437174.29068","4985524030.11002","2874345549.73822","3817945383.61508","3355006501.95058","","5518855656.69701","4884265279.58387","5568270481.14434","5378413524.05722","5555266579.97399","6078023407.02211","7609882964.88947","7924577373.21196","5911573472.04161","7648894668.40052","10473342002.6008","10057217165.1495","9890767230.16905","10764629388.8166","12723016905.0715","18114434330.2991","20905071521.4564","23771131339.4018","35617685305.5917","24501950585.1756","38499869700.9103","49421972691.8075","52138361508.4525","56429128738.6216","53565929778.9337","35686345903.7711","27545643693.1079","",
"Other small states","OSS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32246728564.9801","40410255732.0474","43519057691.3219","45448149747.2356","42645379441.9367","48716957371.3149","58944089770.1551","57551517272.2072","59996701543.3973","72569746061.3285","91688235158.1851","114477201776.788","135539380808.116","165061962470.01","210974889561.773","159837630947.292","206243516361.425","286804990171.911","308753021993.713","315697678271.807","309871230769.865","227995308747.685","205540309688.092","",
"Pakistan","PAK","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","678985804.283914","740984628.307434","747984271.314574","778983704.325914","757234124.317514","1096084088.16945","855556209.212144","1200200090.90909","1230800111.11111","1430099676.76768","1404399868.68687","1646699989.89899","2107299939.39394","2958199878.78788","3461199646.46465","3055880786.72986","3419646228.34646","3448628354.11101","3246343700.52771","3796228158.71048","4414018071.65744","5227069507.26289","5576986900.95346","6216942612.06937","7725443913.95311","8442727144.32719","8394297012.57376","8449775780.2813","10132260947.2744","10703064802.2602","10040494157.2716","10252214043.9952","9668690514.20587","9940178787.14665","10600274819.6496","11007713543.3582","13917671162.7113","15350078165.7113","17180327371.7266","19400851368.1031","20137183305.7911","21059563684.6186","20843801712.9033","23978785633.227","29831048429.9786","27816080760.866","30699243926.6237","29916086156.5945","28690885214.612","25484992270.6768","25114128153.2649",
"Panama","PAN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","245950200","282659200","346803300","380614200","407276600","464078900","518176300","582900100","637577200","701141700","753693500","827859100","894452800","1025310500","1479040900","1680181200","1626595600","1788323200","1915103700","2183808400","3000600900","3253003600","3277786800","2792310500","2752048000","2972609600","3202394800","3233834800","2940126900","3092916000","3699099600","4552713300","5336629500","5626006400","6185029900","6399816900","7036371500","8220258000","7831147900","6896505400","7629852800","7768180900","7489896100","7441313900","8672878000","10561613900","12004967500","15217763500","19644078100","18931148600","20620642500","27135159200","30399580700","29713703300","27635258600","25810510400","23926343100","",
"Peru","PER","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","519800925.40293","603360550.958955","656247003.604478","664271400.936567","806583272.41791","809681069.966418","951468504.988806","956929459.493378","1038733473.15762","1121418742.89922","1294540906.28424","1147257883.5323","1263534016.37984","1465079293.60207","1956022867.06202","1782670947.07407","1870520130.02482","2262472759.91289","2522009313.492","4310665885.53829","4627898926.96435","4018470281.7902","4101204128.44037","3770109296.32813","3839630804.73031","4326700000","2506550000","2622033333.33333","2331272000","2549118239.06618","4145688961.34448","4190478467.66937","4500645313.49968","4336828766.77895","5732107084.3198","6717350828.9742","7357698732.83625","8418168168.16817","7605311667.91835","7727286157.48264","8676752915.55632","8637724124.16978","9462717116.29758","11167509772.3615","15298201417.7749","20421330421.3304","27068649606.0588","32206455736.6571","35836836528.9313","31948077816.878","41051644189.5862","52392070004.7202","52881407340.0061","49908212739.1835","45392391687.2138","40404471800.0251","43000503688.7796","51290520440.3962",
"Philippines","PHL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","798628848.628849","913828362.630851","745668940.975009","907647995.102541","958600561.22449","1121227621.48338","1302822312.14465","1359431149.17043","1283206106.87023","1238269626.91691","1442862704.60585","1515306995.04019","1577874992.50914","2497224812.39732","3448194581.53479","3130423984.87838","3304436649.05985","4137623601.88037","4692769285.07426","5929706137.49729","7649439518.5984","8495892249.07275","7552224824.35597","7087386503.72997","7545617323.50422","7381027876.15613","7863796681.00678","8844109939.37096","10756730363.551","11968744105.591","12192879619.9173","13442351502.6239","15431886330.2303","17049620389.4557","21677013460.927","26948013564.3842","33559012347.5627","40312853104.9483","32322918340.5473","37753916618.486","41622636594.8588","35101031053.5254","38032242859.0253","39568639223.0731","44381431196.344","47554121703.5336","56923378307.8011","64614293674.3202","64298978846.3404","54258203159.8353","69464160333.5868","71794924487.049","77076000265.2218","76162166655.6724","82281140247.1438","83135318327.6633","85267069625.7304","95804621252.0113",
"Palau","PLW","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64708500","71011700","74428800","62469600","67606900","80418800","83699100","87876900","95921400","83403300","90856400","108873400","127855500","132377300","153666400","168755400","163583000","146458300",
"Papua New Guinea","PNG","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","39424005.6411021","42336006.0577744","48048006.8750932","55888007.9969033","62045021.8389517","65628849.8152089","76716317.6167544","91499608.0188151","104266995.184231","119274274.834808","153375623.017671","268023952.095808","583013918.477489","687957657.528348","542348736.745647","631558905.146317","737932777.356583","816899703.766399","1043130233.21158","1099418691.31018","955274888.558692","872444143.534191","927520631.503409","1006788226.12953","1020593821.85344","1154004426.60078","1357087784.99835","1581247837.61965","1441546343.73544","1308008919.16514","1600735294.11765","2094857972.21646","2618765433.36059","2945894925.37314","2829802499.6258","3062487177.54173","2426717802.10585","2047871461.17613","2194649625.83694","2330364836.5162","2012832113.32721","1827176463.0192","2454905169.26021","2833996151.10035","","","","","","","","","","","","","",
